0 ; 15373.8 ; 44224.4
0.05 ; 15370.4 ; 44188
0.1 ; 15367.4 ; 44151.4
0.15 ; 15365 ; 44114.8
0.2 ; 15363.1 ; 44078.1
0.25 ; 15361.7 ; 44041.4
0.3 ; 15360.9 ; 44004.7
0.35 ; 15360.5 ; 43968.1
0.4 ; 15360.7 ; 43931.5
0.45 ; 15361.4 ; 43895
0.5 ; 15362.6 ; 43858.7
0.55 ; 15364.4 ; 43822.5
0.6 ; 15366.6 ; 43786.5
0.65 ; 15369.4 ; 43750.8
0.7 ; 15372.7 ; 43715.3
0.75 ; 15376.6 ; 43680.1
0.8 ; 15380.9 ; 43645.2
0.85 ; 15385.8 ; 43610.7
0.9 ; 15391.1 ; 43576.5
0.95 ; 15397 ; 43542.8
1 ; 15403.4 ; 43509.5
1.05 ; 15410.3 ; 43476.6
1.1 ; 15417.7 ; 43444.2
1.15 ; 15425.6 ; 43412.4
1.2 ; 15434 ; 43381.1
1.25 ; 15442.9 ; 43350.3
1.3 ; 15452.3 ; 43320.2
1.35 ; 15462.2 ; 43290.6
1.4 ; 15472.5 ; 43261.7
1.45 ; 15483.3 ; 43233.4
1.5 ; 15494.5 ; 43205.9
1.55 ; 15506.3 ; 43179
1.6 ; 15518.4 ; 43152.9
1.65 ; 15531.1 ; 43127.5
1.7 ; 15544.1 ; 43102.8
1.75 ; 15557.6 ; 43079
1.8 ; 15571.5 ; 43055.9
1.85 ; 15585.8 ; 43033.7
1.9 ; 15600.6 ; 43012.3
1.95 ; 15615.7 ; 42991.8
2 ; 15631.2 ; 42972.2
2.05 ; 15647.1 ; 42953.4
2.1 ; 15663.3 ; 42935.6
2.15 ; 15680 ; 42918.6
2.2 ; 15696.9 ; 42902.7
2.25 ; 15714.2 ; 42887.6
2.3 ; 15731.9 ; 42873.5
2.35 ; 15749.8 ; 42860.5
2.4 ; 15768.1 ; 42848.3
2.45 ; 15786.6 ; 42837.2
2.5 ; 15805.4 ; 42827.1
2.55 ; 15824.5 ; 42818.1
2.6 ; 15843.8 ; 42810
2.65 ; 15863.4 ; 42803
2.7 ; 15883.2 ; 42797
2.75 ; 15903.2 ; 42792.1
2.8 ; 15923.4 ; 42788.3
2.85 ; 15943.8 ; 42785.5
2.9 ; 15964.4 ; 42783.9
2.95 ; 15985.1 ; 42783.2
3 ; 16005.9 ; 42783.7
3.05 ; 16026.9 ; 42785.3
3.1 ; 16047.9 ; 42788
3.15 ; 16069 ; 42791.7
3.2 ; 16090.2 ; 42796.6
3.25 ; 16111.5 ; 42802.6
3.3 ; 16132.8 ; 42809.7
3.35 ; 16154.1 ; 42817.8
3.4 ; 16175.4 ; 42827.1
3.45 ; 16196.6 ; 42837.5
3.5 ; 16217.9 ; 42849
3.55 ; 16239 ; 42861.6
3.6 ; 16260.1 ; 42875.3
3.65 ; 16281.1 ; 42890.1
3.7 ; 16301.9 ; 42906
3.75 ; 16322.7 ; 42922.9
3.8 ; 16343.2 ; 42941
3.85 ; 16363.6 ; 42960.1
3.9 ; 16383.8 ; 42980.3
3.95 ; 16403.7 ; 43001.5
4 ; 16423.4 ; 43023.8
4.05 ; 16442.9 ; 43047.1
4.1 ; 16462 ; 43071.5
4.15 ; 16480.9 ; 43096.9
4.2 ; 16499.4 ; 43123.2
4.25 ; 16517.6 ; 43150.6
4.3 ; 16535.4 ; 43179
4.35 ; 16552.9 ; 43208.3
4.4 ; 16569.9 ; 43238.5
4.45 ; 16586.5 ; 43269.7
4.5 ; 16602.6 ; 43301.9
4.55 ; 16618.3 ; 43334.9
4.6 ; 16633.5 ; 43368.8
4.65 ; 16648.2 ; 43403.5
4.7 ; 16662.4 ; 43439.1
4.75 ; 16676 ; 43475.5
4.8 ; 16689 ; 43512.7
4.85 ; 16701.5 ; 43550.7
4.9 ; 16713.4 ; 43589.4
4.95 ; 16724.6 ; 43628.8
5 ; 16735.2 ; 43669
5.05 ; 16745.2 ; 43709.7
5.1 ; 16754.5 ; 43751.2
5.15 ; 16763.1 ; 43793.2
5.2 ; 16771.1 ; 43835.8
5.25 ; 16778.3 ; 43878.9
5.3 ; 16784.8 ; 43922.6
5.35 ; 16790.6 ; 43966.7
5.4 ; 16795.6 ; 44011.3
5.45 ; 16799.8 ; 44056.2
5.5 ; 16803.3 ; 44101.6
5.55 ; 16806.1 ; 44147.2
5.6 ; 16808 ; 44193.2
5.65 ; 16809.1 ; 44239.4
5.7 ; 16809.5 ; 44285.8
5.75 ; 16809 ; 44332.4
5.8 ; 16807.7 ; 44379.1
5.85 ; 16805.6 ; 44425.8
5.9 ; 16802.7 ; 44472.7
5.95 ; 16799 ; 44519.5
6 ; 16794.4 ; 44566.2
6.05 ; 16789 ; 44612.9
6.1 ; 16782.8 ; 44659.4
6.15 ; 16775.8 ; 44705.7
6.2 ; 16768 ; 44751.8
6.25 ; 16759.4 ; 44797.6
6.3 ; 16749.9 ; 44843.1
6.35 ; 16739.7 ; 44888.1
6.4 ; 16728.6 ; 44932.7
6.45 ; 16716.8 ; 44976.9
6.5 ; 16704.2 ; 45020.5
6.55 ; 16690.8 ; 45063.5
6.6 ; 16676.7 ; 45105.8
6.65 ; 16661.8 ; 45147.5
6.7 ; 16646.2 ; 45188.4
6.75 ; 16629.9 ; 45228.5
6.8 ; 16612.9 ; 45267.8
6.85 ; 16595.2 ; 45306.2
6.9 ; 16576.9 ; 45343.7
6.95 ; 16557.9 ; 45380.2
7 ; 16538.3 ; 45415.6
7.05 ; 16518.1 ; 45450
7.1 ; 16497.3 ; 45483.2
7.15 ; 16475.9 ; 45515.2
7.2 ; 16454 ; 45546.1
7.25 ; 16431.6 ; 45575.6
7.3 ; 16408.6 ; 45603.9
7.35 ; 16385.2 ; 45630.8
7.4 ; 16361.4 ; 45656.3
7.45 ; 16337.2 ; 45680.4
7.5 ; 16312.5 ; 45703.1
7.55 ; 16287.5 ; 45724.2
7.6 ; 16262.1 ; 45743.8
7.65 ; 16236.5 ; 45761.9
7.7 ; 16210.5 ; 45778.3
7.75 ; 16184.3 ; 45793.2
7.8 ; 16157.9 ; 45806.3
7.85 ; 16131.3 ; 45817.9
7.9 ; 16104.5 ; 45827.7
7.95 ; 16077.5 ; 45835.8
8 ; 16050.5 ; 45842.2
8.05 ; 16023.3 ; 45846.9
8.1 ; 15996.2 ; 45849.8
8.15 ; 15968.9 ; 45850.9
8.2 ; 15941.7 ; 45850.3
8.25 ; 15914.5 ; 45847.9
8.3 ; 15887.4 ; 45843.7
8.35 ; 15860.3 ; 45837.8
8.4 ; 15833.4 ; 45830
8.45 ; 15806.6 ; 45820.5
8.5 ; 15779.9 ; 45809.2
8.55 ; 15753.5 ; 45796.1
8.6 ; 15727.3 ; 45781.4
8.65 ; 15701.3 ; 45764.8
8.7 ; 15675.5 ; 45746.6
8.75 ; 15650.1 ; 45726.6
8.8 ; 15625 ; 45705
8.85 ; 15600.2 ; 45681.7
8.9 ; 15575.8 ; 45656.8
8.95 ; 15551.7 ; 45630.3
9 ; 15528.1 ; 45602.2
9.05 ; 15504.8 ; 45572.6
9.1 ; 15482.1 ; 45541.5
9.15 ; 15459.7 ; 45508.9
9.2 ; 15437.9 ; 45474.8
9.25 ; 15416.5 ; 45439.4
9.3 ; 15395.7 ; 45402.6
9.35 ; 15375.4 ; 45364.4
9.4 ; 15355.6 ; 45325
9.45 ; 15336.4 ; 45284.4
9.5 ; 15317.8 ; 45242.5
9.55 ; 15299.8 ; 45199.6
9.6 ; 15282.3 ; 45155.5
9.65 ; 15265.5 ; 45110.3
9.7 ; 15249.3 ; 45064.2
9.75 ; 15233.7 ; 45017.1
9.8 ; 15218.8 ; 44969.2
9.85 ; 15204.6 ; 44920.3
9.9 ; 15191 ; 44870.7
9.95 ; 15178 ; 44820.3
10 ; 15165.8 ; 44769.3
10.05 ; 15154.3 ; 44717.6
10.1 ; 15143.4 ; 44665.3
10.15 ; 15133.3 ; 44612.4
10.2 ; 15123.8 ; 44559.1
10.25 ; 15115.1 ; 44505.4
10.3 ; 15107.1 ; 44451.2
10.35 ; 15099.8 ; 44396.8
10.4 ; 15093.3 ; 44342
10.45 ; 15087.5 ; 44287.1
10.5 ; 15082.4 ; 44231.9
10.55 ; 15078 ; 44176.7
10.6 ; 15074.4 ; 44121.3
10.65 ; 15071.6 ; 44066
10.7 ; 15069.5 ; 44010.7
10.75 ; 15068.1 ; 43955.4
10.8 ; 15067.5 ; 43900.3
10.85 ; 15067.6 ; 43845.3
10.9 ; 15068.4 ; 43790.6
10.95 ; 15070 ; 43736.1
11 ; 15072.4 ; 43682
11.05 ; 15075.5 ; 43628.2
11.1 ; 15079.3 ; 43574.7
11.15 ; 15083.9 ; 43521.8
11.2 ; 15089.2 ; 43469.3
11.25 ; 15095.3 ; 43417.3
11.3 ; 15102 ; 43365.9
11.35 ; 15109.6 ; 43315.2
11.4 ; 15117.8 ; 43265
11.45 ; 15126.8 ; 43215.5
11.5 ; 15136.5 ; 43166.8
11.55 ; 15146.9 ; 43118.8
11.6 ; 15158 ; 43071.6
11.65 ; 15169.8 ; 43025.2
11.7 ; 15182.3 ; 42979.7
11.75 ; 15195.5 ; 42935.1
11.8 ; 15209.4 ; 42891.4
11.85 ; 15224 ; 42848.6
11.9 ; 15239.3 ; 42806.9
11.95 ; 15255.3 ; 42766.1
12 ; 15271.9 ; 42726.4
12.05 ; 15289.1 ; 42687.7
12.1 ; 15307 ; 42650.2
12.15 ; 15325.6 ; 42613.8
12.2 ; 15344.8 ; 42578.5
12.25 ; 15364.6 ; 42544.3
12.3 ; 15385 ; 42511.4
12.35 ; 15406 ; 42479.7
12.4 ; 15427.7 ; 42449.2
12.45 ; 15449.9 ; 42420
12.5 ; 15472.6 ; 42392
12.55 ; 15496 ; 42365.4
12.6 ; 15519.9 ; 42340.1
12.65 ; 15544.3 ; 42316.1
12.7 ; 15569.2 ; 42293.4
12.75 ; 15594.7 ; 42272.2
12.8 ; 15620.6 ; 42252.3
12.85 ; 15647.1 ; 42233.8
12.9 ; 15674 ; 42216.7
12.95 ; 15701.3 ; 42201.1
13 ; 15729.1 ; 42186.8
13.05 ; 15757.3 ; 42174.1
13.1 ; 15785.9 ; 42162.8
13.15 ; 15814.8 ; 42153
13.2 ; 15844.2 ; 42144.7
13.25 ; 15873.9 ; 42137.8
13.3 ; 15903.9 ; 42132.5
13.35 ; 15934.2 ; 42128.7
13.4 ; 15964.8 ; 42126.5
13.45 ; 15995.6 ; 42125.7
13.5 ; 16026.7 ; 42126.5
13.55 ; 16058.1 ; 42128.9
13.6 ; 16089.6 ; 42132.8
13.65 ; 16121.3 ; 42138.2
13.7 ; 16153.1 ; 42145.2
13.75 ; 16185 ; 42153.8
13.8 ; 16217.1 ; 42163.9
13.85 ; 16249.2 ; 42175.6
13.9 ; 16281.4 ; 42188.9
13.95 ; 16313.5 ; 42203.8
14 ; 16345.7 ; 42220.2
14.05 ; 16377.8 ; 42238.2
14.1 ; 16409.9 ; 42257.8
14.15 ; 16441.8 ; 42278.9
14.2 ; 16473.6 ; 42301.6
14.25 ; 16505.3 ; 42325.9
14.3 ; 16536.8 ; 42351.7
14.35 ; 16568 ; 42379
14.4 ; 16599 ; 42408
14.45 ; 16629.7 ; 42438.4
14.5 ; 16660.1 ; 42470.4
14.55 ; 16690.2 ; 42503.9
14.6 ; 16719.8 ; 42538.9
14.65 ; 16749.1 ; 42575.4
14.7 ; 16777.9 ; 42613.4
14.75 ; 16806.2 ; 42652.9
14.8 ; 16834 ; 42693.8
14.85 ; 16861.3 ; 42736.2
14.9 ; 16887.9 ; 42780
14.95 ; 16914 ; 42825.2
15 ; 16939.4 ; 42871.8
15.05 ; 16964.1 ; 42919.8
15.1 ; 16988.1 ; 42969.1
