0 ; 10930.2 ; 9.61236e-16
0.05 ; 11447.2 ; -0.00625888
0.1 ; 11985.8 ; -0.0180822
0.15 ; 12546.6 ; -0.0348644
0.2 ; 13130.3 ; -0.0560776
0.25 ; 13737.3 ; -0.0812618
0.3 ; 14368.5 ; -0.110017
0.35 ; 15024.2 ; -0.141995
0.4 ; 15705.1 ; -0.176896
0.45 ; 16411.7 ; -0.21446
0.5 ; 17144.5 ; -0.254465
0.55 ; 17903.9 ; -0.296721
0.6 ; 18690.5 ; -0.341069
0.65 ; 19504.5 ; -0.387376
0.7 ; 20346.3 ; -0.435533
0.75 ; 21216.1 ; -0.485453
0.8 ; 22114.4 ; -0.53707
0.85 ; 23041 ; -0.590333
0.9 ; 23996.3 ; -0.645212
0.95 ; 24980.2 ; -0.70169
1 ; 25992.7 ; -0.759763
1.05 ; 27033.5 ; -0.819444
1.1 ; 28102.7 ; -0.880754
1.15 ; 29199.7 ; -0.943728
1.2 ; 30324.3 ; -1.00841
1.25 ; 31475.9 ; -1.07486
1.3 ; 32654 ; -1.14314
1.35 ; 33857.8 ; -1.21332
1.4 ; 35086.7 ; -1.2855
1.45 ; 36339.7 ; -1.35975
1.5 ; 37615.9 ; -1.43618
1.55 ; 38914.2 ; -1.51491
1.6 ; 40233.3 ; -1.59604
1.65 ; 41572.1 ; -1.67971
1.7 ; 42929.2 ; -1.76604
1.75 ; 44303.1 ; -1.85518
1.8 ; 45692.3 ; -1.94727
1.85 ; 47095.2 ; -2.04248
1.9 ; 48510.2 ; -2.14097
1.95 ; 49935.5 ; -2.24291
2 ; 51369.3 ; -2.34848
2.05 ; 52809.9 ; -2.45788
2.1 ; 54255.3 ; -2.5713
2.15 ; 55703.6 ; -2.68895
2.2 ; 57153.1 ; -2.81106
2.25 ; 58601.7 ; -2.93785
2.3 ; 60047.6 ; -3.06955
2.35 ; 61488.8 ; -3.20642
2.4 ; 62923.6 ; -3.34871
2.45 ; 64350.1 ; -3.4967
2.5 ; 65766.4 ; -3.65067
2.55 ; 67171 ; -3.81091
2.6 ; 68562 ; -3.97773
2.65 ; 69937.9 ; -4.15145
2.7 ; 71297.2 ; -4.33241
2.75 ; 72638.3 ; -4.52096
2.8 ; 73960 ; -4.71745
2.85 ; 75261 ; -4.92228
2.9 ; 76540 ; -5.13584
2.95 ; 77796 ; -5.35854
3 ; 79028 ; -5.59081
3.05 ; 80235 ; -5.83312
3.1 ; 81416.4 ; -6.08592
3.15 ; 82571.5 ; -6.34972
3.2 ; 83699.5 ; -6.62503
3.25 ; 84800.1 ; -6.91239
3.3 ; 85872.8 ; -7.21236
3.35 ; 86917.3 ; -7.52552
3.4 ; 87933.4 ; -7.85249
3.45 ; 88920.9 ; -8.19392
3.5 ; 89879.9 ; -8.55046
3.55 ; 90810.3 ; -8.92283
3.6 ; 91712.1 ; -9.31175
3.65 ; 92585.7 ; -9.71799
3.7 ; 93431.1 ; -10.1424
3.75 ; 94248.7 ; -10.5857
3.8 ; 95038.8 ; -11.0488
3.85 ; 95801.8 ; -11.5327
3.9 ; 96538.1 ; -12.0383
3.95 ; 97248.1 ; -12.5666
4 ; 97932.4 ; -13.1187
4.05 ; 98591.5 ; -13.6956
4.1 ; 99225.9 ; -14.2985
4.15 ; 99836.2 ; -14.9287
4.2 ; 100423 ; -15.5872
4.25 ; 100987 ; -16.2756
4.3 ; 101529 ; -16.9951
4.35 ; 102049 ; -17.7471
4.4 ; 102548 ; -18.5333
4.45 ; 103026 ; -19.3551
4.5 ; 103485 ; -20.2143
4.55 ; 103925 ; -21.1125
4.6 ; 104346 ; -22.0516
4.65 ; 104749 ; -23.0335
4.7 ; 105136 ; -24.0601
4.75 ; 105505 ; -25.1335
4.8 ; 105859 ; -26.256
4.85 ; 106197 ; -27.4298
4.9 ; 106520 ; -28.6573
4.95 ; 106829 ; -29.941
5 ; 107124 ; -31.2835
5.05 ; 107406 ; -32.6876
5.1 ; 107675 ; -34.1563
5.15 ; 107932 ; -35.6924
5.2 ; 108178 ; -37.2993
5.25 ; 108412 ; -38.9801
5.3 ; 108635 ; -40.7385
5.35 ; 108849 ; -42.5781
5.4 ; 109052 ; -44.5026
5.45 ; 109246 ; -46.5162
5.5 ; 109431 ; -48.6231
5.55 ; 109608 ; -50.8277
5.6 ; 109776 ; -53.1347
5.65 ; 109936 ; -55.5489
5.7 ; 110089 ; -58.0754
5.75 ; 110235 ; -60.7197
5.8 ; 110374 ; -63.4874
5.85 ; 110506 ; -66.3844
5.9 ; 110632 ; -69.4169
5.95 ; 110753 ; -72.5915
6 ; 110867 ; -75.915
6.05 ; 110976 ; -79.3947
6.1 ; 111080 ; -83.038
6.15 ; 111179 ; -86.8531
6.2 ; 111274 ; -90.8481
6.25 ; 111364 ; -95.032
6.3 ; 111450 ; -99.4139
6.35 ; 111531 ; -104.004
6.4 ; 111609 ; -108.811
6.45 ; 111684 ; -113.847
6.5 ; 111755 ; -119.124
6.55 ; 111822 ; -124.652
6.6 ; 111887 ; -130.444
6.65 ; 111948 ; -136.514
6.7 ; 112007 ; -142.875
6.75 ; 112063 ; -149.542
6.8 ; 112116 ; -156.53
6.85 ; 112168 ; -163.855
6.9 ; 112216 ; -171.535
6.95 ; 112263 ; -179.586
7 ; 112308 ; -188.028
7.05 ; 112351 ; -196.881
7.1 ; 112392 ; -206.166
7.15 ; 112431 ; -215.904
7.2 ; 112469 ; -226.118
7.25 ; 112505 ; -236.834
7.3 ; 112540 ; -248.076
7.35 ; 112573 ; -259.873
7.4 ; 112605 ; -272.252
7.45 ; 112636 ; -285.243
7.5 ; 112666 ; -298.879
7.55 ; 112695 ; -313.193
7.6 ; 112723 ; -328.221
7.65 ; 112750 ; -343.999
7.7 ; 112776 ; -360.568
7.75 ; 112802 ; -377.968
7.8 ; 112826 ; -396.244
7.85 ; 112851 ; -415.441
7.9 ; 112874 ; -435.61
7.95 ; 112898 ; -456.801
8 ; 112920 ; -479.069
8.05 ; 112943 ; -502.472
8.1 ; 112965 ; -527.07
8.15 ; 112986 ; -552.928
8.2 ; 113008 ; -580.114
8.25 ; 113029 ; -608.698
8.3 ; 113051 ; -638.758
8.35 ; 113072 ; -670.374
8.4 ; 113093 ; -703.628
8.45 ; 113114 ; -738.613
8.5 ; 113136 ; -775.421
8.55 ; 113157 ; -814.152
8.6 ; 113179 ; -854.913
8.65 ; 113201 ; -897.815
8.7 ; 113223 ; -942.975
8.75 ; 113246 ; -990.519
8.8 ; 113269 ; -1040.58
8.85 ; 113292 ; -1093.29
8.9 ; 113317 ; -1148.81
8.95 ; 113341 ; -1207.28
9 ; 113367 ; -1268.88
9.05 ; 113393 ; -1333.77
9.1 ; 113420 ; -1402.15
9.15 ; 113447 ; -1474.19
9.2 ; 113476 ; -1550.12
9.25 ; 113506 ; -1630.15
9.3 ; 113537 ; -1714.5
9.35 ; 113569 ; -1803.43
9.4 ; 113602 ; -1897.18
9.45 ; 113636 ; -1996.03
9.5 ; 113672 ; -2100.27
9.55 ; 113709 ; -2210.2
9.6 ; 113748 ; -2326.15
9.65 ; 113789 ; -2448.46
9.7 ; 113831 ; -2577.48
9.75 ; 113875 ; -2713.6
9.8 ; 113921 ; -2857.23
9.85 ; 113969 ; -3008.8
9.9 ; 114019 ; -3168.76
9.95 ; 114072 ; -3337.61
10 ; 114127 ; -3515.86
10.05 ; 114184 ; -3704.06
10.1 ; 114244 ; -3902.79
10.15 ; 114307 ; -4112.67
10.2 ; 114373 ; -4334.36
10.25 ; 114442 ; -4568.58
10.3 ; 114514 ; -4816.06
10.35 ; 114589 ; -5077.62
10.4 ; 114668 ; -5354.1
10.45 ; 114750 ; -5646.42
10.5 ; 114837 ; -5955.54
10.55 ; 114927 ; -6282.51
10.6 ; 115022 ; -6628.43
10.65 ; 115121 ; -6994.49
10.7 ; 115224 ; -7381.95
10.75 ; 115332 ; -7792.17
10.8 ; 115446 ; -8226.59
10.85 ; 115564 ; -8686.75
10.9 ; 115688 ; -9174.31
10.95 ; 115818 ; -9691.04
11 ; 115954 ; -10238.8
11.05 ; 116095 ; -10819.7
11.1 ; 116244 ; -11435.8
11.15 ; 116399 ; -12089.5
11.2 ; 116561 ; -12783.3
11.25 ; 116730 ; -13519.7
11.3 ; 116907 ; -14301.8
11.35 ; 117092 ; -15132.4
11.4 ; 117286 ; -16014.9
11.45 ; 117487 ; -16952.9
11.5 ; 117698 ; -17949.9
11.55 ; 117919 ; -19010.2
11.6 ; 118148 ; -20137.9
11.65 ; 118389 ; -21337.8
11.7 ; 118639 ; -22614.8
11.75 ; 118901 ; -23974.1
11.8 ; 119174 ; -25421.5
11.85 ; 119458 ; -26963.2
11.9 ; 119755 ; -28605.7
11.95 ; 120065 ; -30356
12 ; 120389 ; -32221.7
12.05 ; 120726 ; -34210.8
12.1 ; 121077 ; -36332.2
12.15 ; 121444 ; -38595.1
12.2 ; 121826 ; -41009.5
12.25 ; 122224 ; -43586.2
12.3 ; 122639 ; -46336.7
12.35 ; 123071 ; -49273.4
12.4 ; 123522 ; -52409.6
12.45 ; 123991 ; -55759.5
12.5 ; 124479 ; -59338.4
12.55 ; 124988 ; -63162.8
12.6 ; 125518 ; -67250.3
12.65 ; 126070 ; -71619.8
12.7 ; 126644 ; -76291.5
12.75 ; 127241 ; -81287.4
12.8 ; 127863 ; -86630.8
12.85 ; 128509 ; -92346.7
12.9 ; 129181 ; -98462.3
12.95 ; 129880 ; -105006
13 ; 130607 ; -112010
13.05 ; 131363 ; -119507
13.1 ; 132148 ; -127532
13.15 ; 132964 ; -136125
13.2 ; 133812 ; -145326
13.25 ; 134692 ; -155180
13.3 ; 135607 ; -165735
13.35 ; 136558 ; -177041
13.4 ; 137545 ; -189155
13.45 ; 138571 ; -202133
13.5 ; 139636 ; -216041
13.55 ; 140742 ; -230946
13.6 ; 141890 ; -246921
13.65 ; 143084 ; -264045
13.7 ; 144323 ; -282403
13.75 ; 145610 ; -302084
13.8 ; 146947 ; -323188
13.85 ; 148336 ; -345817
13.9 ; 149779 ; -370086
13.95 ; 151278 ; -396116
14 ; 152836 ; -424035
14.05 ; 154455 ; -453985
14.1 ; 156137 ; -486115
14.15 ; 157884 ; -520587
14.2 ; 159700 ; -557574
14.25 ; 161586 ; -597263
14.3 ; 163546 ; -639854
14.35 ; 165581 ; -685562
14.4 ; 167694 ; -734619
14.45 ; 169889 ; -787272
14.5 ; 172167 ; -843790
14.55 ; 174532 ; -904459
14.6 ; 176987 ; -969587
14.65 ; 179535 ; -1.03951e+06
14.7 ; 182180 ; -1.11458e+06
14.75 ; 184925 ; -1.19517e+06
14.8 ; 187774 ; -1.28172e+06
14.85 ; 190732 ; -1.37464e+06
14.9 ; 193802 ; -1.47443e+06
14.95 ; 196988 ; -1.58159e+06
15 ; 200296 ; -1.69667e+06
15.05 ; 203730 ; -1.82027e+06
15.1 ; 207295 ; -1.95302e+06
15.15 ; 210995 ; -2.09559e+06
15.2 ; 214836 ; -2.24873e+06
15.25 ; 218823 ; -2.41322e+06
15.3 ; 222962 ; -2.58992e+06
15.35 ; 227258 ; -2.77973e+06
15.4 ; 231718 ; -2.98363e+06
15.45 ; 236347 ; -3.20268e+06
15.5 ; 241151 ; -3.43802e+06
15.55 ; 246138 ; -3.69084e+06
15.6 ; 251313 ; -3.96248e+06
15.65 ; 256685 ; -4.25433e+06
15.7 ; 262260 ; -4.5679e+06
15.75 ; 268047 ; -4.90483e+06
15.8 ; 274052 ; -5.26686e+06
15.85 ; 280284 ; -5.65586e+06
15.9 ; 286753 ; -6.07387e+06
15.95 ; 293465 ; -6.52306e+06
16 ; 300432 ; -7.00575e+06
16.05 ; 307662 ; -7.52446e+06
16.1 ; 315164 ; -8.08189e+06
