0 ; 1.76283 ; 3.04753
0.1 ; 1.86311 ; 2.972
0.2 ; 1.97442 ; 2.89863
0.3 ; 2.09719 ; 2.82768
0.4 ; 2.23193 ; 2.7593
0.5 ; 2.37917 ; 2.69362
0.6 ; 2.53946 ; 2.63072
0.7 ; 2.71336 ; 2.57067
0.8 ; 2.90138 ; 2.51354
0.9 ; 3.10402 ; 2.45936
1 ; 3.32171 ; 2.40816
1.1 ; 3.55481 ; 2.35998
1.2 ; 3.8036 ; 2.31483
1.3 ; 4.06828 ; 2.27272
1.4 ; 4.3489 ; 2.23366
1.5 ; 4.6454 ; 2.19765
1.6 ; 4.95758 ; 2.16469
1.7 ; 5.28508 ; 2.13477
1.8 ; 5.62737 ; 2.10789
1.9 ; 5.98381 ; 2.08404
2 ; 6.35354 ; 2.0632
2.1 ; 6.73561 ; 2.04537
2.2 ; 7.1289 ; 2.03053
2.3 ; 7.53218 ; 2.01868
2.4 ; 7.94414 ; 2.00979
2.5 ; 8.36338 ; 2.00385
2.6 ; 8.78846 ; 2.00085
2.7 ; 9.21794 ; 2.00078
2.8 ; 9.65037 ; 2.00363
2.9 ; 10.0843 ; 2.00939
3 ; 10.5185 ; 2.01805
3.1 ; 10.9516 ; 2.0296
3.2 ; 11.3824 ; 2.04404
3.3 ; 11.8098 ; 2.06135
3.4 ; 12.2328 ; 2.08155
3.5 ; 12.6506 ; 2.10462
3.6 ; 13.0623 ; 2.13058
3.7 ; 13.4672 ; 2.15942
3.8 ; 13.8647 ; 2.19115
3.9 ; 14.2542 ; 2.22578
4 ; 14.6352 ; 2.26331
4.1 ; 15.0072 ; 2.30377
4.2 ; 15.3698 ; 2.34716
4.3 ; 15.7226 ; 2.3935
4.4 ; 16.0651 ; 2.44283
4.5 ; 16.397 ; 2.49514
4.6 ; 16.7179 ; 2.55049
4.7 ; 17.0275 ; 2.60889
4.8 ; 17.3254 ; 2.67037
4.9 ; 17.6112 ; 2.73497
5 ; 17.8847 ; 2.80273
5.1 ; 18.1456 ; 2.87369
5.2 ; 18.3936 ; 2.94789
5.3 ; 18.6284 ; 3.02538
5.4 ; 18.8499 ; 3.10621
5.5 ; 19.0579 ; 3.19042
5.6 ; 19.2523 ; 3.27808
5.7 ; 19.433 ; 3.36924
5.8 ; 19.6 ; 3.46396
5.9 ; 19.7532 ; 3.5623
6 ; 19.8928 ; 3.66434
6.1 ; 20.0188 ; 3.77013
6.2 ; 20.1314 ; 3.87974
6.3 ; 20.2306 ; 3.99325
6.4 ; 20.3167 ; 4.11073
6.5 ; 20.3899 ; 4.23226
6.6 ; 20.4503 ; 4.35791
6.7 ; 20.4983 ; 4.48777
6.8 ; 20.534 ; 4.62191
6.9 ; 20.5577 ; 4.7604
7 ; 20.5697 ; 4.90335
7.1 ; 20.5701 ; 5.05082
7.2 ; 20.5593 ; 5.2029
7.3 ; 20.5374 ; 5.35967
7.4 ; 20.5046 ; 5.52121
7.5 ; 20.4612 ; 5.6876
7.6 ; 20.4074 ; 5.85893
7.7 ; 20.3433 ; 6.03526
7.8 ; 20.269 ; 6.21668
7.9 ; 20.1847 ; 6.40324
8 ; 20.0905 ; 6.59503
8.1 ; 19.9865 ; 6.7921
8.2 ; 19.8728 ; 6.9945
8.3 ; 19.7494 ; 7.2023
8.4 ; 19.6163 ; 7.41553
8.5 ; 19.4736 ; 7.63423
8.6 ; 19.3212 ; 7.85842
8.7 ; 19.159 ; 8.08811
8.8 ; 18.9872 ; 8.32332
8.9 ; 18.8055 ; 8.56402
9 ; 18.6138 ; 8.81018
9.1 ; 18.4122 ; 9.06176
9.2 ; 18.2004 ; 9.3187
9.3 ; 17.9782 ; 9.5809
9.4 ; 17.7457 ; 9.84825
9.5 ; 17.5025 ; 10.1206
9.6 ; 17.2485 ; 10.3978
9.7 ; 16.9835 ; 10.6796
9.8 ; 16.7074 ; 10.9658
9.9 ; 16.4198 ; 11.256
10 ; 16.1207 ; 11.55
10.1 ; 15.8097 ; 11.8473
10.2 ; 15.4867 ; 12.1476
10.3 ; 15.1516 ; 12.4502
10.4 ; 14.804 ; 12.7546
10.5 ; 14.444 ; 13.0601
10.6 ; 14.0713 ; 13.3659
10.7 ; 13.6859 ; 13.6713
10.8 ; 13.2877 ; 13.9752
10.9 ; 12.8768 ; 14.2765
11 ; 12.4533 ; 14.5741
11.1 ; 12.0173 ; 14.8666
11.2 ; 11.5693 ; 15.1525
11.3 ; 11.1097 ; 15.4302
11.4 ; 10.6391 ; 15.6978
11.5 ; 10.1584 ; 15.9534
11.6 ; 9.66846 ; 16.1948
11.7 ; 9.1707 ; 16.4197
11.8 ; 8.66662 ; 16.6256
11.9 ; 8.15806 ; 16.8099
12 ; 7.64712 ; 16.9699
12.1 ; 7.1362 ; 17.1028
12.2 ; 6.62795 ; 17.2059
12.3 ; 6.12523 ; 17.2765
12.4 ; 5.63103 ; 17.3123
12.5 ; 5.14838 ; 17.3111
12.6 ; 4.68028 ; 17.2711
12.7 ; 4.22955 ; 17.1913
12.8 ; 3.79878 ; 17.0709
12.9 ; 3.39028 ; 16.9098
13 ; 3.00605 ; 16.7087
13.1 ; 2.64777 ; 16.4683
13.2 ; 2.31682 ; 16.1904
13.3 ; 2.01425 ; 15.8768
13.4 ; 1.74075 ; 15.5299
13.5 ; 1.49652 ; 15.1529
13.6 ; 1.28122 ; 14.7491
13.7 ; 1.09391 ; 14.3227
13.8 ; 0.933018 ; 13.8779
13.9 ; 0.796454 ; 13.4195
14 ; 0.681733 ; 12.9522
14.1 ; 0.586173 ; 12.4804
14.2 ; 0.50708 ; 12.0084
14.3 ; 0.441897 ; 11.5398
14.4 ; 0.388311 ; 11.0776
14.5 ; 0.344301 ; 10.6242
14.6 ; 0.308154 ; 10.1817
14.7 ; 0.278445 ; 9.7513
14.8 ; 0.254007 ; 9.33414
14.9 ; 0.233898 ; 8.93086
15 ; 0.217357 ; 8.54184
15.1 ; 0.203777 ; 8.16726
15.2 ; 0.192673 ; 7.80712
15.3 ; 0.183657 ; 7.4613
15.4 ; 0.176421 ; 7.12957
15.5 ; 0.170719 ; 6.81165
15.6 ; 0.166357 ; 6.50718
15.7 ; 0.163182 ; 6.21578
15.8 ; 0.161071 ; 5.93704
15.9 ; 0.159932 ; 5.67055
16 ; 0.159692 ; 5.41586
16.1 ; 0.1603 ; 5.17256
16.2 ; 0.161719 ; 4.9402
16.3 ; 0.163925 ; 4.71836
16.4 ; 0.166908 ; 4.50663
16.5 ; 0.170668 ; 4.3046
16.6 ; 0.175214 ; 4.11186
